"name","url","address","fee","LocName","fX","fY","iConf","iLvl"
東京メトロ有楽町線 護国寺駅 徒歩4分,https://www.homes.co.jp/chintai/room/bb82f2d47f44dd8ac32807f89092505c05d3feb8/,東京都文京区大塚5丁目18-2,15.8,"東京都/文京区/大塚/五丁目/１８番","139.72968","35.72147","5","7"
オリオ湯島,https://www.homes.co.jp/chintai/room/d9a0bc0dede89fd64ba820bd160973aaf6a80522/,東京都文京区湯島3丁目,10,"東京都/文京区/湯島/三丁目","139.76886","35.70579","5","6"
都営三田線 白山駅 徒歩5分,https://www.homes.co.jp/chintai/room/41125894baf0c1cc5e21a37718f68e3676d7926b/,東京都文京区白山1丁目,13.8,"東京都/文京区/白山/一丁目","139.75276","35.71880","5","6"
東京メトロ丸ノ内線 本郷三丁目駅 徒歩5分,https://www.homes.co.jp/chintai/room/e20e939a26f7138aab9d50f81b0798c7cae5589e/,東京都文京区本郷3丁目27-13,9.5,"東京都/文京区/本郷/三丁目/２７番","139.76237","35.70626","5","7"
東京メトロ丸ノ内線 茗荷谷駅 徒歩5分,https://www.homes.co.jp/chintai/room/0c65c568f6005df650ec99a20df1ddc18a128988/,東京都文京区小日向1丁目22-8,11.6,"東京都/文京区/小日向/一丁目/２２番","139.73729","35.71363","5","7"
グラーサ本郷東大前,"",東京都文京区本郷6丁目24-9,9.6,"東京都/文京区/本郷/六丁目/２４番","139.75887","35.71431","5","7"
東京メトロ南北線 本駒込駅 徒歩4分,"",東京都文京区向丘2丁目,13.1,"東京都/文京区/向丘/二丁目","139.75674","35.72160","5","6"
OLIO湯島,"",東京都文京区湯島3丁目27-14,8,"東京都/文京区/湯島/三丁目/２７番","139.76923","35.70679","5","7"
東京メトロ千代田線 湯島駅 徒歩7分,https://www.homes.co.jp/chintai/room/ad8c7b3aa44ae7beed310007aaefa80d1f5695fd/,東京都文京区湯島3丁目1-12,10.8,"東京都/文京区/湯島/三丁目/１番","139.76733","35.70308","5","7"
東京メトロ有楽町線 護国寺駅 徒歩8分,https://www.homes.co.jp/chintai/room/cf0e5f0894c14a9bc42dbf85a93765a8e8b1eb0f/,東京都文京区目白台3丁目13-5,8.3,"東京都/文京区/目白台/三丁目/１３番","139.72458","35.71565","5","7"
東京メトロ千代田線 湯島駅 徒歩9分,https://www.homes.co.jp/chintai/room/f081ee2d49e89baf5aeda579eefa7b47f6fb7de3/,東京都文京区湯島2丁目,14.8,"東京都/文京区/湯島/二丁目","139.76591","35.70520","5","6"
コージーコート茗荷谷,https://www.homes.co.jp/chintai/room/3b630fb7ae0603da4d697e84712d15d090e4e931/,東京都文京区大塚2丁目,18,"東京都/文京区/大塚/二丁目","139.73138","35.71958","5","6"
東京メトロ有楽町線 江戸川橋駅 徒歩1分,https://www.homes.co.jp/chintai/room/ff12e09e9abbb08ed7dc64e62f1669016c92c2ce/,東京都文京区関口1丁目,9.7,"東京都/文京区/関口/一丁目","139.72963","35.70970","5","6"
レジディア後楽園,https://www.homes.co.jp/chintai/room/c5c9fea3ee71ead36fe07597c2a8c389aa010ca4/,東京都文京区小石川1丁目,10.1,"東京都/文京区/小石川/一丁目","139.75208","35.71198","5","6"
都営三田線 白山駅 徒歩10分,https://www.homes.co.jp/chintai/room/7271552b429f16871e14acb50d89f6bfcde3622e/,東京都文京区白山2丁目,7.8,"東京都/文京区/白山/二丁目","139.74832","35.71738","5","6"
プライムアーバン千駄木,https://www.homes.co.jp/chintai/room/1a323f67840452a35b9c1d040fdf219bcf6f8b79/,東京都文京区千駄木2丁目16-7,14,"東京都/文京区/千駄木/二丁目/１６番","139.76160","35.72337","5","7"
ステージファースト後楽園,https://www.homes.co.jp/chintai/room/5d32615c08fa5e8c0b8156dddc676158d596011b/,東京都文京区春日2丁目5-6,7.3,"東京都/文京区/春日/二丁目/５番","139.74306","35.71029","5","7"
東京メトロ千代田線 湯島駅 徒歩6分,https://www.homes.co.jp/chintai/room/c87dc17044cbe2e4508cb4024ca503bff45e1225/,東京都文京区湯島4丁目,9.3,"東京都/文京区/湯島/四丁目","139.76546","35.70889","5","6"
都営三田線 千石駅 徒歩2分,https://www.homes.co.jp/chintai/room/2e483eccac88d98fc42820c321b112a82cda33dd/,東京都文京区本駒込2丁目,14.3,"東京都/文京区/本駒込/二丁目","139.74794","35.72873","5","6"
東京メトロ南北線 本駒込駅 徒歩1分,https://www.homes.co.jp/chintai/room/fb681e055efb54d1dd3d0525fcbb5e2939feb464/,東京都文京区向丘2丁目,8.95,"東京都/文京区/向丘/二丁目","139.75674","35.72160","5","6"
都営三田線 春日駅 徒歩2分,https://www.homes.co.jp/chintai/room/537222e840f45f3b9bb5294ac2f3faa70a3429da/,東京都文京区本郷5丁目,13.5,"東京都/文京区/本郷/五丁目","139.75812","35.71012","5","6"
オネストコーポ千石,https://www.homes.co.jp/chintai/room/9557cc90da2b2537360fe48f867ab80b9fa43338/,東京都文京区千石4丁目,9.8,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
ＪＲ山手線 御徒町駅 徒歩7分,https://www.homes.co.jp/chintai/room/0bccbd105be9b4fcf0dd0a79f9b3f1884ad3b0fb/,東京都文京区湯島3丁目24-8,19.5,"東京都/文京区/湯島/三丁目/２４番","139.76964","35.70628","5","7"
グランビュー御茶ノ水,https://www.homes.co.jp/chintai/room/673c0705f35ec47fb1b149c172426a35dd814bf6/,東京都文京区湯島2丁目15-10,7.5,"東京都/文京区/湯島/二丁目/１５番","139.76680","35.70478","5","7"
レガトス文京,https://www.homes.co.jp/chintai/room/a9983f5529e0d628b31ff7fe5a272302859c7afb/,東京都文京区千石4丁目7-2,10,"東京都/文京区/千石/四丁目/７番","139.73862","35.72889","5","7"
セントレジスＭ,https://www.homes.co.jp/chintai/room/8770bcc70d0715044496016daffecf63ad728d50/,東京都文京区本駒込2丁目,14.9,"東京都/文京区/本駒込/二丁目","139.74794","35.72873","5","6"
スカイコート後楽園イースト,https://www.homes.co.jp/chintai/room/03fb569631851a8d0ef0be5950494da2e440cd94/,東京都文京区小石川4丁目,8.1,"東京都/文京区/小石川/四丁目","139.74269","35.71426","5","6"
レガトス文京,https://www.homes.co.jp/chintai/room/d2ba5e98c0b0443f400fa5f2ffb6a39e207a7593/,東京都文京区千石4丁目,10,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
ARTESSIMO VALENTO,https://www.homes.co.jp/chintai/room/6e5dee153b4d1304c5efac7d3b5a1ee8a4ae76dc/,東京都文京区白山3丁目2-1,7.2,"東京都/文京区/白山/三丁目/２番","139.74335","35.71860","5","7"
ＪＲ中央本線 御茶ノ水駅 徒歩9分,https://www.homes.co.jp/chintai/room/e660539891864565534da884987cb78869bd1a1b/,東京都文京区湯島2丁目,9.7,"東京都/文京区/湯島/二丁目","139.76591","35.70520","5","6"
ＪＲ総武線 御茶ノ水駅 徒歩7分,https://www.homes.co.jp/chintai/room/f61ee2e1f8bdfc0a989d82ede1e8fa33e67e24e9/,東京都文京区湯島1丁目,9,"東京都/文京区/湯島/一丁目","139.76462","35.70141","5","6"
レガトス文京,https://www.homes.co.jp/chintai/room/91a139af508e6d91ec1db94dbb6072fe779af516/,東京都文京区千石4丁目7-2,10,"東京都/文京区/千石/四丁目/７番","139.73862","35.72889","5","7"
ＪＲ山手線 巣鴨駅 徒歩8分,https://www.homes.co.jp/chintai/room/a4d6cd1ec22227c348188294713062f90a2be5e3/,東京都文京区千石4丁目,7.6,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
スカイコート後楽園第5,https://www.homes.co.jp/chintai/room/f0ed8988ccdc2e7cbd422d16fe409e3fbe88fd50/,東京都文京区小石川4丁目,8.17,"東京都/文京区/小石川/四丁目","139.74269","35.71426","5","6"
ＪＲ山手線 巣鴨駅 徒歩7分,https://www.homes.co.jp/chintai/room/a4c0426dc7665a842c4876c86b23145407379260/,東京都文京区千石4丁目,8.7,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
都営三田線 春日駅 徒歩1分,https://www.homes.co.jp/chintai/room/03c39a7f91de6bbc0a02c64fabd0fa77f5aeb6ff/,東京都文京区小石川1丁目,9.1,"東京都/文京区/小石川/一丁目","139.75208","35.71198","5","6"
カーサスプレンディッド小石川,https://www.homes.co.jp/chintai/room/8426769c82793ad28e9fbf5dce1c8749a5466321/,東京都文京区小石川3丁目21-8,15.6,"東京都/文京区/小石川/三丁目/２１番","139.74673","35.71395","5","7"
東京メトロ南北線 本駒込駅 徒歩4分,https://www.homes.co.jp/chintai/room/c1ad083a0d7a72185424235826ecab2a9b7ac2ad/,東京都文京区向丘2丁目,8.1,"東京都/文京区/向丘/二丁目","139.75674","35.72160","5","6"
ZESTY小石川,https://www.homes.co.jp/chintai/room/181d562940fcfde488f4303558d6b37a72f6a1c9/,東京都文京区小石川5丁目41-7,9.4,"東京都/文京区/小石川/五丁目/４１番","139.74385","35.71765","5","7"
ＡＲＫ21,https://www.homes.co.jp/chintai/room/8eb3a4d7d4d1b66a8eed4fd768cbd6e1d5bdd5b4/,東京都文京区千石4丁目,8.2,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
東京メトロ千代田線 千駄木駅 徒歩1分,https://www.homes.co.jp/chintai/room/be22e50a6340e25cfae9154ba7a1da74565b6fa7/,東京都文京区千駄木3丁目,10.5,"東京都/文京区/千駄木/三丁目","139.76254","35.72778","5","6"
L-FLAT白山 ～エルフラットハクサン～,https://www.homes.co.jp/chintai/room/363c2a972cdab29a281fdeb2d670dafd55a3042d/,東京都文京区白山4丁目,8,"東京都/文京区/白山/四丁目","139.74638","35.72160","5","6"
ZESTY小石川～ゼスティ小石川～,https://www.homes.co.jp/chintai/room/ce9e69cfd9ae51626616b5405ce36fae1f62f5ad/,東京都文京区小石川5丁目41-7,8.7,"東京都/文京区/小石川/五丁目/４１番","139.74385","35.71765","5","7"
コーネル・スリー,https://www.homes.co.jp/chintai/room/7e0b8ca230f67ec2eb62c2b19b6010c340c9a203/,東京都文京区本駒込4丁目,7.5,"東京都/文京区/本駒込/四丁目","139.75633","35.73244","5","6"
プレシャス白山,https://www.homes.co.jp/chintai/room/ae5b3a8a1cf43e14070d894d0b719ae4d32d2859/,東京都文京区白山1丁目,6.7,"東京都/文京区/白山/一丁目","139.75276","35.71880","5","6"
アルシオン文京小石川,https://www.homes.co.jp/chintai/room/8f69f996f601c423011c567ff41cd74d6e061fd8/,東京都文京区小石川1丁目,11,"東京都/文京区/小石川/一丁目","139.75208","35.71198","5","6"
東京メトロ千代田線 湯島駅 徒歩2分,https://www.homes.co.jp/chintai/room/5adebe9e63016f0936e17a709e637761840d41ea/,東京都文京区湯島3丁目,9.9,"東京都/文京区/湯島/三丁目","139.76886","35.70579","5","6"
東京メトロ有楽町線 江戸川橋駅 徒歩5分,"",東京都文京区音羽1丁目,16.8,"東京都/文京区/音羽/一丁目","139.73021","35.71392","5","6"
レガーロ御茶ノ水I,https://www.homes.co.jp/chintai/room/849706e51be1dbeccab222b6ad50e3c3f67133b4/,東京都文京区本郷2丁目3-19,12.5,"東京都/文京区/本郷/二丁目/３番","139.75890","35.70245","5","7"
フォリア本郷,https://www.homes.co.jp/chintai/room/d3886e1fb66f9a0b80b447f4a051c83bd759514d/,東京都文京区湯島4丁目5-16,15.2,"東京都/文京区/湯島/四丁目/５番","139.76662","35.70789","5","7"
NDメーレ本駒込,https://www.homes.co.jp/chintai/room/0076948218f7cad2550e0ebe04d13eef2eb49167/,東京都文京区本駒込5丁目46-8,6.5,"東京都/文京区/本駒込/五丁目/４６番","139.75452","35.73434","5","7"
グリーンコート白山,https://www.homes.co.jp/chintai/room/b9d68254a86839ebb551f5638adca490d9d45a75/,東京都文京区白山3丁目,8.2,"東京都/文京区/白山/三丁目","139.74232","35.72014","5","6"
東京メトロ南北線 東大前駅 徒歩15分,https://www.homes.co.jp/chintai/room/b32ec18ac35d336886ef9ab03290ecb9933a9bcd/,東京都文京区小石川1丁目13-9,12.1,"東京都/文京区/小石川/一丁目/１３番","139.75206","35.71271","5","7"
東京メトロ丸ノ内線 本郷三丁目駅 徒歩7分,https://www.homes.co.jp/chintai/room/d97530e589912e2ce0b1810dd598dd490510a16f/,東京都文京区本郷1丁目24-4,10.8,"東京都/文京区/本郷/一丁目/２４番","139.75565","35.70530","5","7"
グリューネ白山,https://www.homes.co.jp/chintai/room/89deb1056b059bb30e1d1b89b588cf68b78664bc/,東京都文京区白山1丁目,12.4,"東京都/文京区/白山/一丁目","139.75276","35.71880","5","6"
メジロバレー,https://www.homes.co.jp/chintai/room/8e524061596e272e6ff4f949fd4133bf452c87e9/,東京都文京区目白台2丁目14-6,8,"東京都/文京区/目白台/二丁目/１４番","139.72289","35.71886","5","7"
ＪＲ山手線 巣鴨駅 徒歩8分,https://www.homes.co.jp/chintai/room/3a9efa2d5f0d4be98299963594456efa164e4785/,東京都文京区千石4丁目7-2,10,"東京都/文京区/千石/四丁目/７番","139.73862","35.72889","5","7"
東京メトロ千代田線 湯島駅 徒歩5分,https://www.homes.co.jp/chintai/room/fe72d53352ccba0870f62d23322fb9ce47256002/,東京都文京区湯島2丁目,7.5,"東京都/文京区/湯島/二丁目","139.76591","35.70520","5","6"
東京メトロ丸ノ内線 後楽園駅 徒歩10分,https://www.homes.co.jp/chintai/room/1f528e20f572f939f573ac3153160b6377928ea7/,東京都文京区小石川4丁目,8.17,"東京都/文京区/小石川/四丁目","139.74269","35.71426","5","6"
アクアシティ千駄木II,https://www.homes.co.jp/chintai/room/52997d04a44c943483866c88d642d3866d72b730/,東京都文京区千駄木5丁目,11,"東京都/文京区/千駄木/五丁目","139.75842","35.72749","5","6"
キャッスルステージ茗荷谷駅前,https://www.homes.co.jp/chintai/room/70c2b2c0e519af321de1932e63d18297de934e2b/,東京都文京区小日向4丁目,8.8,"東京都/文京区/小日向/四丁目","139.73840","35.71552","5","6"
ロアール御茶ノ水順天堂大学前,https://www.homes.co.jp/chintai/room/3097b944504d33a2d6ec51d83dedd42193d35d39/,東京都文京区本郷2丁目,8.7,"東京都/文京区/本郷/二丁目","139.75977","35.70450","5","6"
コアロード春日,https://www.homes.co.jp/chintai/room/f5135a5041e6ca790646bb290f833e9ef9e282ee/,東京都文京区本郷4丁目,10.2,"東京都/文京区/本郷/四丁目","139.75523","35.70945","5","6"
東京メトロ丸ノ内線 後楽園駅 徒歩10分,https://www.homes.co.jp/chintai/room/395405fc88320c2f47cf2bc8a514eb454f612ece/,東京都文京区小石川4丁目,8.1,"東京都/文京区/小石川/四丁目","139.74269","35.71426","5","6"
クアドリフォリオ千石,https://www.homes.co.jp/chintai/room/31d9c909fcae01ea92dc9483c6d0fa3a530718fd/,東京都文京区千石4丁目24-10,15,"東京都/文京区/千石/四丁目/２４番","139.73962","35.72962","5","7"
都営三田線 千石駅 徒歩4分,https://www.homes.co.jp/chintai/room/6966f2b8a34f1e665b11069eb1834cd031cde2a1/,東京都文京区本駒込2丁目8-2,14.9,"東京都/文京区/本駒込/二丁目/８番","139.74803","35.72621","5","7"
都営三田線 千石駅 徒歩6分,https://www.homes.co.jp/chintai/room/9d7d1e0f600973bf8d3fbd116f89835855acf3d5/,東京都文京区千石3丁目,8.5,"東京都/文京区/千石/三丁目","139.73820","35.72620","5","6"
パレステュディオシンシア文京千石,"",東京都文京区千石4丁目45-13,8.9,"東京都/文京区/千石/四丁目/４５番","139.74254","35.72948","5","7"
CAVE YUSHIMA,https://www.homes.co.jp/chintai/room/3bd6cc95386f61111c8601ae72b7f0c4d10e9e4b/,東京都文京区湯島3丁目24-8,19.5,"東京都/文京区/湯島/三丁目/２４番","139.76964","35.70628","5","7"
東京メトロ丸ノ内線 茗荷谷駅 徒歩9分,https://www.homes.co.jp/chintai/room/8b7ff4f51f0adbada7dd7ff6d67d610fcb4f5515/,東京都文京区小石川5丁目,8.7,"東京都/文京区/小石川/五丁目","139.73993","35.71806","5","6"
クレスト厚和,https://www.homes.co.jp/chintai/room/0206a8f9296192215d0966f9c4e967a64cbe1c06/,東京都文京区本駒込5丁目,7.7,"東京都/文京区/本駒込/五丁目","139.75165","35.73280","5","6"
都営三田線 白山駅 徒歩7分,https://www.homes.co.jp/chintai/room/bc6c094726475080807c103dd383aa544cbe90f0/,東京都文京区白山1丁目,6.7,"東京都/文京区/白山/一丁目","139.75276","35.71880","5","6"
ラフィーネ本郷,https://www.homes.co.jp/chintai/room/bc4c774e1df05cdc96f3bd279ddba6d42dc92c14/,東京都文京区本郷2丁目18-3,8.4,"東京都/文京区/本郷/二丁目/１８番","139.75836","35.70497","5","7"
東京メトロ南北線 後楽園駅 徒歩10分,https://www.homes.co.jp/chintai/room/d92d7d5d441649bbadfa005d2eea5cb3eb7f1fb9/,東京都文京区小石川3丁目,15.6,"東京都/文京区/小石川/三丁目","139.74786","35.71313","5","6"
ザ・レジデンス・オブ・トーキョーＭ23,https://www.homes.co.jp/chintai/room/5aa0805aa86ca840adcfc29ed392ec99e5b5fd9d/,東京都文京区大塚4丁目,8,"東京都/文京区/大塚/四丁目","139.73383","35.72386","5","6"
東京メトロ南北線 本駒込駅 徒歩12分,https://www.homes.co.jp/chintai/room/98314d701c68a7ac7d41b3f8e127aac296624b79/,東京都文京区本駒込4丁目,7.5,"東京都/文京区/本駒込/四丁目","139.75633","35.73244","5","6"
ＪＲ総武線 御茶ノ水駅 徒歩6分,https://www.homes.co.jp/chintai/room/eb2a054f277caa0a22de3a78426763f0ad3b9eac/,東京都文京区本郷2丁目,12.5,"東京都/文京区/本郷/二丁目","139.75977","35.70450","5","6"
ＪＲ中央本線 御茶ノ水駅 徒歩14分,https://www.homes.co.jp/chintai/room/a361a8dc39b0503081f41d48a4a2bba18776082f/,東京都文京区湯島2丁目,10,"東京都/文京区/湯島/二丁目","139.76591","35.70520","5","6"
ガーデンコート湯島,https://www.homes.co.jp/chintai/room/ea4a7f6f7a7ec152c02e16599800449cbf1ff97f/,東京都文京区湯島2丁目,8.4,"東京都/文京区/湯島/二丁目","139.76591","35.70520","5","6"
シンシア後楽園,https://www.homes.co.jp/chintai/room/dce011862510c473abefd667ae45f0dfb215ea99/,東京都文京区白山2丁目4-5,8.7,"東京都/文京区/白山/二丁目/４番","139.74956","35.71558","5","7"
